"Step","1agent - Training_Reward_Mean","1agent - Training_Reward_Mean__MIN","1agent - Training_Reward_Mean__MAX","4agents - Training_Reward_Mean","4agents - Training_Reward_Mean__MIN","4agents - Training_Reward_Mean__MAX","8agents - Training_Reward_Mean","8agents - Training_Reward_Mean__MIN","8agents - Training_Reward_Mean__MAX"
"4549","","","","","","","53.03355452753008","53.03355452753008","53.03355452753008"
"4550","","","","","","","50.66810058954677","50.66810058954677","50.66810058954677"
"4551","","","","","","","48.28097491290461","48.28097491290461","48.28097491290461"
"4552","","","","","","","48.28920924124892","48.28920924124892","48.28920924124892"
"4553","","","","","","","50.540649112721496","50.540649112721496","50.540649112721496"
"4554","","","","","","","52.858268779957086","52.858268779957086","52.858268779957086"
"4555","","","","","","","50.496998890379935","50.496998890379935","50.496998890379935"
"4556","","","","","","","48.13477901311966","48.13477901311966","48.13477901311966"
"4557","","","","","","","50.471480577264174","50.471480577264174","50.471480577264174"
"4558","","","","","","","50.474187962888166","50.474187962888166","50.474187962888166"
"4559","","","","","","","50.470741021011726","50.470741021011726","50.470741021011726"
"4560","","","","","","","52.83333015828167","52.83333015828167","52.83333015828167"
"4561","","","","","","","52.837687984671874","52.837687984671874","52.837687984671874"
"4562","","","","","","","52.85745893304089","52.85745893304089","52.85745893304089"
"4563","","","","","","","52.85661463162258","52.85661463162258","52.85661463162258"
"4564","","","","","","","52.8323282734031","52.8323282734031","52.8323282734031"
"4565","","","","","","","55.17440962961802","55.17440962961802","55.17440962961802"
"4566","","","","","","","55.18250309500447","55.18250309500447","55.18250309500447"
"4567","","","","","","","55.16965310400925","55.16965310400925","55.16965310400925"
"4568","","","","","","","55.13713757507684","55.13713757507684","55.13713757507684"
"4569","","","","","","","57.36425878854265","57.36425878854265","57.36425878854265"
"4570","","","","","","","59.71426577643322","59.71426577643322","59.71426577643322"
"4571","","","","","","","59.7224951363436","59.7224951363436","59.7224951363436"
"4572","","","","","","","59.72705109295302","59.72705109295302","59.72705109295302"
"4573","","","","","","","62.07777566973255","62.07777566973255","62.07777566973255"
"4574","","","","","","","59.88463818344375","59.88463818344375","59.88463818344375"
"4575","","","","","","","62.10734311068729","62.10734311068729","62.10734311068729"
"4576","","","","","","","62.11544333043711","62.11544333043711","62.11544333043711"
"4577","","","","","","","59.77610660476475","59.77610660476475","59.77610660476475"
"4578","","","","","","","59.76135817369611","59.76135817369611","59.76135817369611"
"4579","","","","","","","61.96235296871314","61.96235296871314","61.96235296871314"
"4580","","","","","","","59.60281224341946","59.60281224341946","59.60281224341946"
"4581","","","","","","","59.61999732582483","59.61999732582483","59.61999732582483"
"4582","","","","","","","59.61694954962308","59.61694954962308","59.61694954962308"
"4583","","","","","","","57.246797138694426","57.246797138694426","57.246797138694426"
"4584","","","","","","","57.248328929143334","57.248328929143334","57.248328929143334"
"4585","","","","","","","57.24234514645898","57.24234514645898","57.24234514645898"
"4586","","","","","","","57.232522920222266","57.232522920222266","57.232522920222266"
"4587","","","","","","","57.21990549087067","57.21990549087067","57.21990549087067"
"4588","","","","","","","57.205589296364934","57.205589296364934","57.205589296364934"
"4589","","","","","","","57.20186421687378","57.20186421687378","57.20186421687378"
"4590","","","","","","","57.1929070503611","57.1929070503611","57.1929070503611"
"4591","","","","","","","54.8326533588407","54.8326533588407","54.8326533588407"
"4592","","","","","","","54.801625624545935","54.801625624545935","54.801625624545935"
"4593","","","","","","","54.82572656962684","54.82572656962684","54.82572656962684"
"4594","","","","","","","54.830008013247806","54.830008013247806","54.830008013247806"
"4595","","","","","","","54.92161570983628","54.92161570983628","54.92161570983628"
"4596","","","","","","","54.93322876563632","54.93322876563632","54.93322876563632"
"4597","","","","","","","54.91979594967899","54.91979594967899","54.91979594967899"
"4598","","","","","","","54.91523446471439","54.91523446471439","54.91523446471439"
"4599","","","","","","","54.916030672854795","54.916030672854795","54.916030672854795"
"4600","","","","","","","57.282391856440455","57.282391856440455","57.282391856440455"
"4601","","","","","","","57.28820364982411","57.28820364982411","57.28820364982411"
"4602","","","","","","","57.28985083673739","57.28985083673739","57.28985083673739"
"4603","","","","","","","57.2792255602758","57.2792255602758","57.2792255602758"
"4604","","","","","","","57.267811748672365","57.267811748672365","57.267811748672365"
"4605","","","","","","","54.88522409094803","54.88522409094803","54.88522409094803"
"4606","","","","","","","52.52562053365593","52.52562053365593","52.52562053365593"
"4607","","","","","","","52.53027221482333","52.53027221482333","52.53027221482333"
"4608","","","","","","","52.531744327714414","52.531744327714414","52.531744327714414"
"4609","","","","","","","52.53295442869917","52.53295442869917","52.53295442869917"
"4610","","","","","","","52.52889371079897","52.52889371079897","52.52889371079897"
"4611","","","","","","","52.52564072012293","52.52564072012293","52.52564072012293"
"4612","","","","","","","52.531519236543275","52.531519236543275","52.531519236543275"
"4613","","","","","","","54.66658355228361","54.66658355228361","54.66658355228361"
"4614","","","","","","","54.65204911199342","54.65204911199342","54.65204911199342"
"4615","","","","","","","54.65748902772232","54.65748902772232","54.65748902772232"
"4616","","","","","","","54.65308381252794","54.65308381252794","54.65308381252794"
"4617","","","","","","","54.6584052836202","54.6584052836202","54.6584052836202"
"4618","","","","","","","54.657640354147645","54.657640354147645","54.657640354147645"
"4619","","","","","","","54.64543707293664","54.64543707293664","54.64543707293664"
"4620","","","","","","","56.83437337567832","56.83437337567832","56.83437337567832"
"4621","","","","","","","56.830097424676936","56.830097424676936","56.830097424676936"
"4622","","","","","","","56.82024185965234","56.82024185965234","56.82024185965234"
"4623","","","","","","","56.83765625082813","56.83765625082813","56.83765625082813"
"4624","","","","","","","56.83575276216792","56.83575276216792","56.83575276216792"
"4625","","","","","","","56.825501184786184","56.825501184786184","56.825501184786184"
"4626","","","","","","","56.83315733995336","56.83315733995336","56.83315733995336"
"4627","","","","","","","56.82392801620552","56.82392801620552","56.82392801620552"
"4628","","","","","","","54.61580101354421","54.61580101354421","54.61580101354421"
"4629","","","","","","","54.61640388802723","54.61640388802723","54.61640388802723"
"4630","","","","","","","54.627142309959034","54.627142309959034","54.627142309959034"
"4631","","","","","","","57.02001781114868","57.02001781114868","57.02001781114868"
"4632","","","","","","","57.01488595721489","57.01488595721489","57.01488595721489"
"4633","","","","","","","57.032875981010896","57.032875981010896","57.032875981010896"
"4634","","","","","","","57.0242475502113","57.0242475502113","57.0242475502113"
"4635","","","","","","","57.05744448596477","57.05744448596477","57.05744448596477"
"4636","","","","","","","59.2783270028296","59.2783270028296","59.2783270028296"
"4637","","","","","","","59.267221872511044","59.267221872511044","59.267221872511044"
"4638","","","","","","","59.27078087866646","59.27078087866646","59.27078087866646"
"4639","","","","","","","61.505178105522255","61.505178105522255","61.505178105522255"
"4640","","","","","","","61.49039905383136","61.49039905383136","61.49039905383136"
"4641","","","","","","","63.65671657951375","63.65671657951375","63.65671657951375"
"4642","","","","","","","63.67063357390056","63.67063357390056","63.67063357390056"
"4643","","","","","","","63.688314907617006","63.688314907617006","63.688314907617006"
"4645","","","","","","","63.72329842109795","63.72329842109795","63.72329842109795"
"4646","","","","","","","63.850666516830124","63.850666516830124","63.850666516830124"
"4647","","","","","","","63.848025797369864","63.848025797369864","63.848025797369864"
"4648","","","","","","","63.846055964741836","63.846055964741836","63.846055964741836"
"4649","","","","","","","61.479092855343296","61.479092855343296","61.479092855343296"
"4650","","","","","","","59.258503966203904","59.258503966203904","59.258503966203904"
"4651","","","","","","","61.6422123743757","61.6422123743757","61.6422123743757"
"4652","","","","","","","64.04725626123165","64.04725626123165","64.04725626123165"
"4653","","","","","","","64.04342336946827","64.04342336946827","64.04342336946827"
"4654","","","","","","","64.01898295833092","64.01898295833092","64.01898295833092"
"4655","","","","","","","64.03710284011302","64.03710284011302","64.03710284011302"
"4656","","","","","","","66.40274756520272","66.40274756520272","66.40274756520272"
"4657","","","","","","","66.40714824943501","66.40714824943501","66.40714824943501"
"4658","","","","","","","66.39969672477906","66.39969672477906","66.39969672477906"
"4659","","","","","","","66.40163049767588","66.40163049767588","66.40163049767588"
"4660","","","","","","","64.16721009683944","64.16721009683944","64.16721009683944"
"4661","","","","","","","64.17226952121088","64.17226952121088","64.17226952121088"
"4662","","","","","","","64.18555787425888","64.18555787425888","64.18555787425888"
"4663","","","","","","","64.17292504321748","64.17292504321748","64.17292504321748"
"4664","","","","","","","66.52223088323777","66.52223088323777","66.52223088323777"
"4665","","","","","","","64.16541841278016","64.16541841278016","64.16541841278016"
"4666","","","","","","","61.96574175575531","61.96574175575531","61.96574175575531"
"4667","","","","","","","59.59682614667017","59.59682614667017","59.59682614667017"
"4668","","","","","","","57.24855513933781","57.24855513933781","57.24855513933781"
"4669","","","","","","","57.25922902280662","57.25922902280662","57.25922902280662"
"4670","","","","","","","57.26422794738876","57.26422794738876","57.26422794738876"
"4671","","","","","","","57.26307119452881","57.26307119452881","57.26307119452881"
"4672","","","","","","","57.25310311882266","57.25310311882266","57.25310311882266"
"4673","","","","","","","57.25906470986855","57.25906470986855","57.25906470986855"
"4674","","","","","","","57.24721778935852","57.24721778935852","57.24721778935852"
"4675","","","","","","","59.436742419718314","59.436742419718314","59.436742419718314"
"4676","","","","","","","59.48998293298756","59.48998293298756","59.48998293298756"
"4677","","","","","","","59.48310349211591","59.48310349211591","59.48310349211591"
"4678","","","","","","","61.820982621965534","61.820982621965534","61.820982621965534"
"4679","","","","","","","64.19151319188637","64.19151319188637","64.19151319188637"
"4680","","","","","","","64.21925844192056","64.21925844192056","64.21925844192056"
